group_id,gene_id,protein_name,go_bp,go_cc,go_mf,n_exons,mean_expr_gene,sd_expr_gene,cv_expr_gene,mean_gbm,species
OG_14090,FUN_007025,Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1),cheating during chimeric sorocarp development [GO:0099139]; mitotic cytokinesis [GO:0000281]; phosphatidylinositol dephosphorylation [GO:0046856],actomyosin [GO:0042641]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020],ATP binding [GO:0005524]; GTP binding [GO:0005525]; phosphatidylinositol-3-phosphate phosphatase activity [GO:0004438]; phosphoprotein phosphatase activity [GO:0004721]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],19,63.406578947368416,68.0309701952115,1.0729323569354154,14.826818903641025,Acropora pulchra
OG_14092,FUN_007061,Telomeric repeat-binding factor 2-interacting protein 1 (TERF2-interacting telomeric protein 1) (TRF2-interacting telomeric protein 1) (Repressor/activator protein 1 homolog) (RAP1 homolog),"intracellular signal transduction [GO:0035556]; negative regulation of DNA recombination at telomere [GO:0048239]; negative regulation of telomere maintenance [GO:0032205]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of non-canonical NF-kappaB signal transduction [GO:1901224]; positive regulation of telomere maintenance [GO:0032206]; protein localization to chromosome, telomeric region [GO:0070198]; regulation of DNA-templated transcription [GO:0006355]; regulation of double-strand break repair via homologous recombination [GO:0010569]; telomere capping [GO:0016233]; telomere maintenance via telomere lengthening [GO:0010833]","chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; male germ cell nucleus [GO:0001673]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; shelterin complex [GO:0070187]",G-rich strand telomeric DNA binding [GO:0098505]; phosphatase binding [GO:0019902]; telomeric DNA binding [GO:0042162],13,31.971153846153843,36.49132009543766,1.1413826435866217,15.294099031717948,Acropora pulchra
OG_14093,FUN_007066,Protein Shroom2 (Protein Apxl),apical protein localization [GO:0045176]; brain development [GO:0007420]; camera-type eye development [GO:0043010]; camera-type eye morphogenesis [GO:0048593]; cell migration [GO:0016477]; cellular pigment accumulation [GO:0043482]; ear development [GO:0043583]; establishment of melanosome localization [GO:0032401]; eye pigment granule organization [GO:0008057]; lens morphogenesis in camera-type eye [GO:0002089]; melanosome organization [GO:0032438],apical plasma membrane [GO:0016324]; bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; microtubule [GO:0005874]; plasma membrane [GO:0005886],actin binding [GO:0003779]; actin filament binding [GO:0051015],9,106.41944444444444,87.77421921628114,0.824794939256642,12.299010898794872,Acropora pulchra
OG_14094,FUN_007068,Cathepsin O (EC 3.4.22.42),proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603],extracellular space [GO:0005615]; lysosome [GO:0005764],cysteine-type endopeptidase activity [GO:0004197],12,82.34791666666666,23.366189293150335,0.28374961066390475,12.430643897435898,Acropora pulchra
OG_14095,FUN_007074,NA,NA,NA,NA,6,12.258333333333333,10.201160064750807,0.8321816504215479,0.7157346744633334,Acropora pulchra
OG_14098,FUN_007177,NA,NA,NA,NA,15,106,297.8541280679905,2.8099446044150045,2.1268362926307693,Acropora pulchra
OG_14100,FUN_007651,NA,NA,NA,NA,9,1.3416666666666666,2.046681765688061,1.5254770924383063,0.7249556018307692,Acropora pulchra
OG_14103,FUN_007663,NA,NA,NA,NA,9,0.8222222222222223,0.7994572811879597,0.9723129095529238,0.5201654499692308,Acropora pulchra
OG_14108,FUN_007758,NA,NA,NA,NA,6,108.3625,71.88800099808034,0.6634029391909595,2.2308246680589745,Acropora pulchra
OG_14111,FUN_007840,Ubiquitin thioesterase OTUB1 (EC 3.4.19.12) (Deubiquitinating enzyme OTUB1) (OTU domain-containing ubiquitin aldehyde-binding protein 1) (Otubain-1) (hOTU1) (Ubiquitin-specific-processing protease OTUB1),adaptive immune response [GO:0002250]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; positive regulation of TORC1 signaling [GO:1904263]; protein deubiquitination [GO:0016579]; protein K48-linked deubiquitination [GO:0071108]; proteolysis [GO:0006508],cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654],cysteine-type deubiquitinase activity [GO:0004843]; deNEDDylase activity [GO:0019784]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase inhibitor activity [GO:0055105],8,257.090625,128.74887443162646,0.5007917905665618,28.225375581333335,Acropora pulchra
OG_14112,FUN_007854,NA,NA,NA,NA,8,85.4125,117.60386974318249,1.3768929576254352,58.48220937743589,Acropora pulchra
OG_14114,FUN_007868,DNA repair protein RAD51 homolog 2 (R51H2) (RAD51 homolog B) (Rad51B) (RAD51-like protein 1),blastocyst growth [GO:0001832]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; double-strand break repair via homologous recombination [GO:0000724]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; reciprocal meiotic recombination [GO:0007131]; somite development [GO:0061053],nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Rad51B-Rad51C-Rad51D-XRCC2 complex [GO:0033063]; replication fork [GO:0005657],"ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; ATP-dependent DNA damage sensor activity [GO:0140664]; DNA binding [GO:0003677]; double-stranded DNA binding [GO:0003690]; single-stranded DNA binding [GO:0003697]",10,33.295,8.711955387091159,0.2616595701183709,37.805604644948716,Acropora pulchra
OG_14116,FUN_007911,NA,NA,NA,NA,6,3.9,3.077295890875624,0.7890502284296471,0.46376509327102566,Acropora pulchra
OG_14118,FUN_007999,ATP-dependent RNA helicase TDRD9 (EC 3.6.4.13) (Tudor domain-containing protein 9),cell differentiation [GO:0030154]; fertilization [GO:0009566]; male meiosis I [GO:0007141]; male meiotic nuclear division [GO:0007140]; piRNA processing [GO:0034587]; spermatogenesis [GO:0007283]; transposable element silencing by piRNA-mediated DNA methylation [GO:0141196]; transposable element silencing by piRNA-mediated heterochromatin formation [GO:0141006],cytoplasm [GO:0005737]; nucleus [GO:0005634]; piP-body [GO:0071547],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; helicase activity [GO:0004386]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724],40,36.899375,37.79597874397148,1.0242986160055958,19.913377061025642,Acropora pulchra
OG_14121,FUN_008027,NA,NA,NA,NA,13,51.19230769230769,23.8720949031312,0.4663219139604892,54.813825564102565,Acropora pulchra
OG_14122,FUN_008037,NA,NA,NA,NA,8,25.390625,16.115531203846274,0.6347039981822532,69.66244498820512,Acropora pulchra
OG_14124,FUN_008056,Lysosomal cobalamin transporter ABCD4 (EC 7.6.2.8) (ATP-binding cassette sub-family D member 4) (PMP70-related protein) (P70R) (Peroxisomal membrane protein 1-like) (PXMP1-L) (Peroxisomal membrane protein 69) (PMP69),cellular response to leukemia inhibitory factor [GO:1990830]; cobalamin metabolic process [GO:0009235]; cobalamin transport [GO:0015889]; fatty acid beta-oxidation [GO:0006635]; long-chain fatty acid import into peroxisome [GO:0015910]; peroxisome organization [GO:0007031]; transmembrane transport [GO:0055085]; very long-chain fatty acid catabolic process [GO:0042760],ATP-binding cassette (ABC) transporter complex [GO:0043190]; endoplasmic reticulum membrane [GO:0005789]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777],ABC-type vitamin B12 transporter activity [GO:0015420]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; identical protein binding [GO:0042802]; long-chain fatty acid transmembrane transporter activity [GO:0005324],21,25.75952380952381,17.35618851481813,0.6737775373161673,15.098572601846154,Acropora pulchra
OG_14127,FUN_008067,NA,NA,NA,NA,10,127.16,85.25291392869414,0.6704381403640621,0.49610828735897433,Acropora pulchra
OG_14128,FUN_008073,NA,NA,NA,NA,20,5.11875,11.615158185365049,2.2691395722324876,21.924754461025643,Acropora pulchra
OG_14130,FUN_008115,Collagen alpha-6(VI) chain,cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198],collagen type VI trimer [GO:0005589]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576],NA,7,17.59285714285714,20.238899808937006,1.1504043740362082,0.5881655994294872,Acropora pulchra
OG_14131,FUN_008190,NA,NA,NA,NA,12,36.016666666666666,23.08838337713788,0.6410472015864289,24.94180464051282,Acropora pulchra
OG_14133,FUN_008202,NA,NA,NA,NA,8,85.26875,35.13098894037245,0.41200309539394503,0.4648335631051282,Acropora pulchra
OG_14134,FUN_008236,NA,NA,NA,NA,8,54.528125,21.46248569972067,0.3936039557516542,27.92698208948718,Acropora pulchra
OG_14135,FUN_008270,NA,NA,NA,NA,7,723.6714285714286,511.1502652165529,0.7063292055423476,29.714350084358973,Acropora pulchra
OG_14136,FUN_008302,NA,NA,NA,NA,6,1327.6708333333331,615.9631420419298,0.4639426630284965,8.597607787179488,Acropora pulchra
OG_14138,FUN_008313,NA,NA,NA,NA,14,8.914285714285715,8.250907376008566,0.9255825582060891,10.440021010923077,Acropora pulchra
OG_14140,FUN_008320,NA,NA,NA,NA,9,1.65,3.7733854163072182,2.286900252307405,1.2907359385820514,Acropora pulchra
OG_14146,FUN_008422,Centromere-associated protein E (Centromere protein E) (CENP-E) (Kinesin superfamily protein 10) (KIF10) (Motor domain of KIF10),attachment of mitotic spindle microtubules to kinetochore [GO:0051315]; attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; establishment of protein localization [GO:0045184]; lateral attachment of mitotic spindle microtubules to kinetochore [GO:0099607]; metaphase chromosome alignment [GO:0051310]; microtubule-based movement [GO:0007018]; mitotic metaphase chromosome alignment [GO:0007080]; mitotic spindle assembly checkpoint signaling [GO:0007094]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of chromosome segregation [GO:0051984]; positive regulation of mitotic metaphase/anaphase transition [GO:0045842]; positive regulation of protein kinase activity [GO:0045860]; regulation of developmental process [GO:0050793]; regulation of mitotic nuclear division [GO:0007088]; regulation of protein stability [GO:0031647]; spindle assembly involved in female meiosis I [GO:0007057],"chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; kinetochore [GO:0000776]; outer kinetochore [GO:0000940]; spindle [GO:0005819]",ATP binding [GO:0005524]; kinetochore binding [GO:0043515]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; protein kinase binding [GO:0019901],34,25.363235294117644,32.20750208772543,1.2698499112688175,4.124330180794872,Acropora pulchra
OG_14149,FUN_008588,"Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)",fatty acid beta-oxidation [GO:0006635],mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739],carnitine O-octanoyltransferase activity [GO:0008458]; carnitine O-palmitoyltransferase activity [GO:0004095],12,29.53125,11.016775044738075,0.37305481632975496,9.406763211205128,Acropora pulchra
OG_14150,FUN_008591,NA,NA,NA,NA,15,6.89,4.461860198232507,0.6475849344314233,0.8857163704941026,Acropora pulchra
OG_14151,FUN_008620,Serine/threonine-protein phosphatase 4 regulatory subunit 2 (PPP4R2-related protein),mitotic cell cycle [GO:0000278]; negative regulation of peptidoglycan recognition protein signaling pathway [GO:0061060]; negative regulation of smoothened signaling pathway [GO:0045879],"chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein phosphatase 4 complex [GO:0030289]",protein phosphatase regulator activity [GO:0019888],8,89.259375,95.08922871393328,1.065313629116642,9.721990046410257,Acropora pulchra
OG_14161,FUN_008757,NA,NA,NA,NA,9,10.480555555555556,5.7802570468602665,0.5515220081817376,0.43818073771384614,Acropora pulchra
OG_14168,FUN_008987,EF-hand domain-containing protein 1 (Myoclonin-1),cerebral cortex cell migration [GO:0021795]; cilium-dependent cell motility [GO:0060285]; flagellated sperm motility [GO:0030317]; mitotic cytokinesis [GO:0000281]; mitotic spindle organization [GO:0007052]; regulation of cell division [GO:0051302],axonemal A tubule inner sheath [GO:0160111]; axonemal microtubule [GO:0005879]; axoneme [GO:0005930]; centrosome [GO:0005813]; mitotic spindle [GO:0072686]; sperm flagellum [GO:0036126]; spindle pole [GO:0000922],alpha-tubulin binding [GO:0043014]; calcium ion binding [GO:0005509],9,125.15277777777776,95.75895474155116,0.7651364711343562,45.676480358717946,Acropora pulchra
OG_14170,FUN_008997,NA,NA,NA,NA,9,162.84166666666667,102.00083026622872,0.626380412054012,29.787702164358976,Acropora pulchra
OG_14171,FUN_009020,NA,NA,NA,NA,10,24.105,13.366088931820457,0.5544944589014916,46.86518998128205,Acropora pulchra
OG_14172,FUN_009040,NA,NA,NA,NA,8,5.5062500000000005,5.043538121766731,0.9159660607067842,0.3646158368694872,Acropora pulchra
OG_14177,FUN_009355,Stimulated by retinoic acid gene 6 protein-like (STRA6-like protein) (Retinol-binding protein 4 receptor 2) (RBP4 receptor 2),establishment of localization in cell [GO:0051649]; retinol transport [GO:0034633]; vitamin A import into cell [GO:0071939],plasma membrane [GO:0005886],retinol transmembrane transporter activity [GO:0034632]; signaling receptor activity [GO:0038023],19,3.642105263157895,3.0524358741965196,0.8380965550539576,0.8493855560794872,Acropora pulchra
OG_14179,FUN_009382,NA,NA,NA,NA,6,26.966666666666665,34.56468453011927,1.2817559158264256,31.323591099999998,Acropora pulchra
OG_14182,FUN_009457,NA,NA,NA,NA,12,55.868750000000006,23.80976004279452,0.4261731297513282,6.526313794871795,Acropora pulchra
OG_14195,FUN_010083,NA,NA,NA,NA,7,0.06785714285714285,0.0920985497016259,1.3572417850765923,58.565124444102565,Acropora pulchra
OG_14204,FUN_010556,Ribonuclease H1 (RNase H1) (EC 3.1.26.4) (Ribonuclease H type II),"DNA replication, removal of RNA primer [GO:0043137]; RNA catabolic process [GO:0006401]",mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; RNA binding [GO:0003723]; RNA nuclease activity [GO:0004540]; RNA-DNA hybrid ribonuclease activity [GO:0004523],7,50.496428571428574,27.63486787772013,0.5472638097292337,51.726096830526316,Acropora pulchra
OG_14208,FUN_010587,NA,NA,NA,NA,25,22.634,17.698697692203233,0.7819518287621822,71.15358331974359,Acropora pulchra
OG_14211,FUN_010618,NA,NA,NA,NA,12,47.31666666666666,25.781058791761104,0.5448621090192555,14.816586220775,Acropora pulchra
OG_14213,FUN_010628,Nucleoside diphosphate kinase 6 (NDK 6) (NDP kinase 6) (EC 2.7.4.6) (Inhibitor of p53-induced apoptosis-alpha) (IPIA-alpha) (nm23-H6),apoptotic process [GO:0006915]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; negative regulation of cell growth [GO:0030308]; negative regulation of mitotic nuclear division [GO:0045839]; UTP biosynthetic process [GO:0006228],mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],ATP binding [GO:0005524]; metal ion binding [GO:0046872]; nucleoside diphosphate kinase activity [GO:0004550],6,45.11666666666667,15.815867559721998,0.35055487757049125,29.676817545507692,Acropora pulchra
OG_14214,FUN_010631,2-iminobutanoate/2-iminopropanoate deaminase (EC 3.5.99.10) (14.5 kDa translational inhibitor protein) (hp14.5) (p14.5) (Heat-responsive protein 12) (Reactive intermediate imine deaminase A homolog) (Translation inhibitor L-PSP ribonuclease) (UK114 antigen homolog),L-threonine catabolic process to glycine [GO:0019518]; lipid metabolic process [GO:0006629]; mRNA catabolic process [GO:0006402]; mRNA destabilization [GO:0061157]; negative regulation of translation [GO:0017148],cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; peroxisome [GO:0005777],"2-iminobutanoate deaminase activity [GO:0120242]; 2-iminopropanoate deaminase activity [GO:0120243]; deaminase activity [GO:0019239]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; RNA endonuclease activity, producing 3'-phosphomonoesters [GO:0016892]",8,220.0375,69.50555347801868,0.31588049072552943,34.16294105492105,Acropora pulchra
OG_14218,FUN_010669,NA,NA,NA,NA,7,17.325,11.710910155349442,0.67595441012118,0.4165536918102564,Acropora pulchra
OG_14220,FUN_010722,NA,NA,NA,NA,7,10.132142857142858,5.12172078597846,0.5054923581508526,0.6833867509735897,Acropora pulchra
OG_14226,FUN_010780,Tetraspanin-1 (Tspan-1),protein stabilization [GO:0050821],cell junction [GO:0030054]; cytoplasm [GO:0005737]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; vesicle [GO:0031982],NA,9,94.23333333333332,40.14385071215765,0.4260047829376475,1.4350922788666667,Acropora pulchra
OG_14231,FUN_010952,NA,NA,NA,NA,6,52.770833333333336,23.236535976058622,0.4403291460129546,0.6192245200538462,Acropora pulchra
OG_14232,FUN_010961,ARF GTPase-activating protein GIT1 (ARF GAP GIT1) (Cool-associated and tyrosine-phosphorylated protein 1) (CAT-1) (CAT1) (G protein-coupled receptor kinase-interactor 1) (GRK-interacting protein 1) (p95-APP1),brain development [GO:0007420]; cell redox homeostasis [GO:0045454]; cellular response to epidermal growth factor stimulus [GO:0071364]; cellular response to lipopolysaccharide [GO:0071222]; dendritic spine development [GO:0060996]; ephrin receptor signaling pathway [GO:0048013]; immunological synapse formation [GO:0001771]; intramembranous ossification [GO:0001957]; locomotory behavior [GO:0007626]; motor learning [GO:0061743]; negative regulation of ARF protein signal transduction [GO:0032013]; negative regulation of glycolytic process [GO:0045820]; negative regulation of inflammatory response to wounding [GO:0106015]; negative regulation of interleukin-1 beta production [GO:0032691]; neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0099645]; positive regulation of microtubule nucleation [GO:0090063]; positive regulation of receptor catabolic process [GO:2000646]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of ARF protein signal transduction [GO:0032012]; regulation of cytokinesis [GO:0032465]; regulation of G protein-coupled receptor signaling pathway [GO:0008277]; regulation of synaptic vesicle exocytosis [GO:2000300]; synaptic vesicle recycling [GO:0036465],calyx of Held [GO:0044305]; centrosome [GO:0005813]; cytosol [GO:0005829]; dendrite [GO:0030425]; endosome [GO:0005768]; excitatory synapse [GO:0060076]; focal adhesion [GO:0005925]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; inhibitory synapse [GO:0060077]; lamellipodium [GO:0030027]; membrane [GO:0016020]; mitochondrion [GO:0005739]; mitotic spindle pole [GO:0097431]; neuron projection [GO:0043005]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; synapse [GO:0045202],gamma-tubulin binding [GO:0043015]; GTPase activator activity [GO:0005096]; identical protein binding [GO:0042802]; protein phosphatase binding [GO:0019903]; protein tyrosine kinase binding [GO:1990782]; protein-containing complex binding [GO:0044877]; scaffold protein binding [GO:0097110]; small GTPase binding [GO:0031267]; structural constituent of postsynaptic specialization [GO:0098879]; zinc ion binding [GO:0008270],21,45.21071428571429,29.589051576795868,0.6544698982149334,28.387051743846154,Acropora pulchra
OG_14234,FUN_011050,CAP-Gly domain-containing linker protein 2 (Cytoplasmic linker protein 115) (CLIP-115) (Cytoplasmic linker protein 2) (Williams-Beuren syndrome chromosomal region 3 protein) (Williams-Beuren syndrome chromosomal region 4 protein),cytoplasmic microtubule organization [GO:0031122],cell cortex [GO:0005938]; microtubule associated complex [GO:0005875]; microtubule plus-end [GO:0035371]; nucleus [GO:0005634],microtubule binding [GO:0008017]; microtubule plus-end binding [GO:0051010],28,41.16339285714286,42.21628036524516,1.0255782489008216,19.916457645384614,Acropora pulchra
OG_14235,FUN_011067,Protein HBS1 (EC 3.6.5.-),defense response to Gram-negative bacterium [GO:0050829]; positive regulation of innate immune response [GO:0045089]; post-transcriptional gene silencing [GO:0016441]; regulation of translation [GO:0006417]; sperm individualization [GO:0007291]; spermatocyte division [GO:0048137]; translation [GO:0006412],cytoplasm [GO:0005737],GTP binding [GO:0005525]; GTPase activity [GO:0003924],6,37.3,9.000111110425248,0.24128984210255353,78.6111796323077,Acropora pulchra
OG_14241,FUN_011460,NA,NA,NA,NA,6,0.07083333333333333,0.14001488016159805,1.9766806611049137,3.210980444897436,Acropora pulchra
OG_14245,FUN_011691,NA,NA,NA,NA,14,13.116071428571429,15.909127783780583,1.2129491571024,5.888341642128205,Acropora pulchra
OG_14248,FUN_011736,"Alkaline phosphatase, germ cell type (EC 3.1.3.1) (ALP-1) (Alkaline phosphatase Nagao isozyme) (Alkaline phosphatase, placental-like) (Germ cell alkaline phosphatase) (GCAP) (Placental alkaline phosphatase-like) (PLAP-like)",NA,extracellular region [GO:0005576]; plasma membrane [GO:0005886]; side of membrane [GO:0098552],alkaline phosphatase activity [GO:0004035]; metal ion binding [GO:0046872],8,112.74375,65.7653224270099,0.5833167907490208,0.6213680834482052,Acropora pulchra
OG_14250,FUN_011902,Protein DOP1A,Golgi to endosome transport [GO:0006895]; protein transport [GO:0015031],cytosol [GO:0005829]; endosome [GO:0005768]; Golgi membrane [GO:0000139]; Golgi-associated vesicle [GO:0005798]; trans-Golgi network [GO:0005802],NA,18,23.348611111111115,34.246752177720765,1.4667575734911038,2.9986568246153844,Acropora pulchra
OG_14251,FUN_011905,RecQ-mediated genome instability protein 1,DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]; glucose homeostasis [GO:0042593]; multicellular organism growth [GO:0035264]; reduction of food intake in response to dietary excess [GO:0002023]; resolution of DNA recombination intermediates [GO:0071139]; response to dietary excess [GO:0002021]; response to glucose [GO:0009749],nuclear body [GO:0016604]; nucleus [GO:0005634]; RecQ family helicase-topoisomerase III complex [GO:0031422],nucleotide binding [GO:0000166],11,16.288636363636364,15.98818064867124,0.9815542745103036,12.211609319641026,Acropora pulchra
OG_14252,FUN_011963,NA,NA,NA,NA,22,127.675,105.02904558581244,0.8226281228573522,22.753572376410258,Acropora pulchra
OG_14259,FUN_012052,NA,NA,NA,NA,23,10.744565217391305,7.201645000377514,0.670259322240497,6.763555584410256,Acropora pulchra
OG_14261,FUN_012104,Jumonji C domain-containing protein 5 (EC 1.14.11.73) (EC 3.4.-.-) (Lysine-specific demethylase 8),circadian behavior [GO:0048512]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of DNA-templated transcription [GO:0045892]; rhythmic process [GO:0048511],cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],chromatin binding [GO:0003682]; histone H3K36 demethylase activity [GO:0051864]; histone H3K36me/H3K36me2 demethylase activity [GO:0140680]; metal ion binding [GO:0046872]; peptidyl-arginine 3-dioxygenase activity [GO:0106157],10,32.045,11.84352729928415,0.3695904914739944,24.823426537358973,Acropora pulchra
OG_14262,FUN_012114,Hemicentin-1 (Fibulin-6) (FIBL-6),actin cytoskeleton organization [GO:0030036]; basement membrane organization [GO:0071711]; cell division [GO:0051301]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; response to bacterium [GO:0009617]; visual perception [GO:0007601],adherens junction [GO:0005912]; basement membrane [GO:0005604]; cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; muscle tendon junction [GO:0005927],calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201],12,0.7875,0.43997675558436655,0.5587006420118941,1.540117137745,Acropora pulchra
OG_14263,FUN_012135,NA,NA,NA,NA,6,343.6166666666667,107.25314758395984,0.31213022530133333,1.3645211385128206,Acropora pulchra
OG_14264,FUN_012137,Transgelin-2 (Epididymis tissue protein Li 7e) (SM22-alpha homolog),actin filament organization [GO:0007015]; epithelial cell differentiation [GO:0030855],actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; vesicle [GO:0031982],actin filament binding [GO:0051015]; cadherin binding [GO:0045296],6,197.56666666666663,76.01066482189633,0.3847342575766644,29.86838001051282,Acropora pulchra
OG_14265,FUN_012172,Synaptotagmin-like protein 4 (Exophilin-2) (Granuphilin),exocytosis [GO:0006887]; insulin secretion [GO:0030073]; intracellular protein transport [GO:0006886]; lysosome localization [GO:0032418]; multivesicular body sorting pathway [GO:0071985]; negative regulation of insulin secretion [GO:0046676]; plasma membrane repair [GO:0001778]; positive regulation of exocytosis [GO:0045921]; positive regulation of protein secretion [GO:0050714]; regulation of plasma membrane repair [GO:1905684],endosome [GO:0005768]; exocytic vesicle [GO:0070382]; plasma membrane [GO:0005886]; platelet alpha granule membrane [GO:0031092]; transport vesicle membrane [GO:0030658],neurexin family protein binding [GO:0042043]; phospholipid binding [GO:0005543]; small GTPase binding [GO:0031267]; zinc ion binding [GO:0008270],9,60.95,32.682992040968344,0.5362262845113757,0.8180910652325641,Acropora pulchra
OG_14266,FUN_012173,von Willebrand factor (vWF),activation of blood coagulation via clotting cascade [GO:0002543]; blood coagulation [GO:0007596]; cell adhesion [GO:0007155]; cell-substrate adhesion [GO:0031589]; cellular response to cold [GO:0070417]; cellular response to lipopolysaccharide [GO:0071222]; extracellular matrix organization [GO:0030198]; hemostasis [GO:0007599]; inflammatory response [GO:0006954]; liver development [GO:0001889]; liver regeneration [GO:0097421]; placenta development [GO:0001890]; platelet activation [GO:0030168]; positive regulation of intracellular signal transduction [GO:1902533]; response to immobilization stress [GO:0035902]; response to L-ascorbic acid [GO:0033591]; response to X-ray [GO:0010165],collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Weibel-Palade body [GO:0033093],collagen binding [GO:0005518]; identical protein binding [GO:0042802]; immunoglobulin binding [GO:0019865]; integrin binding [GO:0005178]; protease binding [GO:0002020]; protein-folding chaperone binding [GO:0051087],7,3.7714285714285714,2.9881512041808755,0.7923128192903837,0.2738856273710256,Acropora pulchra
OG_14269,FUN_012216,SH3 domain-containing kinase-binding protein 1 (CD2-binding protein 3) (CD2BP3) (Cbl-interacting protein of 85 kDa) (Human Src family kinase-binding protein 1) (HSB-1),actin filament organization [GO:0007015]; apoptotic process [GO:0006915]; cell migration [GO:0016477]; cell-cell signaling [GO:0007267]; cytoskeleton organization [GO:0007010]; endocytosis [GO:0006897]; positive regulation of B cell activation [GO:0050871]; regulation of cell shape [GO:0008360],cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; endocytic vesicle [GO:0030139]; focal adhesion [GO:0005925]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069],SH3 domain binding [GO:0017124]; ubiquitin protein ligase binding [GO:0031625],12,330.55625000000003,318.6137165206696,0.963871403189834,14.278530389410257,Acropora pulchra
OG_14271,FUN_012232,NA,NA,NA,NA,8,400.4625,76.77433420653769,0.19171416601189295,33.55457173052631,Acropora pulchra
